20.6	39.25	0.995	39.25	0.995
20.699	39.45	1.29	39.45	1.29
20.8	39.65	1.625	39.65	1.625
20.9	39.85	2.045	39.85	2.045
21	40	2.61	40	2.61
21.1	40.2	3.145	40.2	3.145
21.2	40.4	3.715	40.4	3.715
21.3	40.6	4.28	40.6	4.28
21.4	40.65	4.505	40.65	4.505
21.5	40.65	4.5	40.65	4.5
21.6	40.65	4.5	40.65	4.5
21.7	40.65	4.495	40.65	4.495
21.8	40.65	4.495	40.65	4.495
21.9	40.65	4.5	40.65	4.5
22	40.65	4.5	40.65	4.5
22.1	40.65	4.505	40.65	4.505
22.2	40.65	4.505	40.65	4.505
22.3	40.65	4.505	40.65	4.505
22.399	40.65	4.51	40.65	4.51
