# Strom: -0.10 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
399;1148
400;1149
401;1151
402;1157
403;1164
404;1121
405;1078
406;1089
407;1100
408;1106
409;1113
410;1107
411;1101
412;1111
413;1121
414;1087
415;1053
416;1069
417;1085
418;1074
419;1064
420;1057
421;1050
422;1046
423;1042
424;1035
425;1029
426;1025
427;1022
428;1020
429;1019
430;994
431;969
432;971
433;973
434;988
435;1003
436;998
437;993
438;982
439;971
440;968
441;966
442;967
443;969
444;970
445;972
446;968
447;965
448;953
449;941
450;949
451;957
452;941
453;925
454;920
455;916
456;931
457;947
458;927
459;907
460;924
461;942
462;933
463;925
464;931
465;938
466;941
467;944
468;948
469;953
470;936
471;920
472;923
473;927
474;931
475;936
476;933
477;931
478;918
479;906
480;925
481;945
482;925
483;905
484;925
485;946
486;932
487;919
488;940
489;961
490;953
491;946
492;946
493;947
494;959
495;972
496;949
497;926
498;964
499;1002
500;979
501;956
502;989
503;1022
504;1004
505;986
506;1000
507;1015
508;1004
509;994
510;1012
511;1030
512;1033
513;1036
514;1050
515;1064
516;1060
517;1056
518;1057
519;1059
520;1064
521;1069
522;1083
523;1097
524;1106
525;1115
526;1134
527;1153
528;1151
529;1149
530;1174
531;1199
532;1190
533;1182
534;1193
535;1203
536;1213
537;1222
538;1221
539;1220
540;1209
541;1199
542;1203
543;1208
544;1218
545;1229
546;1206
547;1184
548;1196
549;1208
550;1191
551;1174
552;1187
553;1201
554;1174
555;1147
556;1121
557;1095
558;1107
559;1120
560;1110
561;1100
562;1083
563;1066
564;1043
565;1020
566;996
567;973
568;967
569;962
570;957
571;952
572;931
573;910
574;893
575;877
576;883
577;890
578;888
579;887
580;880
581;873
582;849
583;825
584;837
585;848
586;842
587;836
588;852
589;869
590;863
591;856
592;867
593;878
594;867
595;856
596;865
597;875
598;882
599;889
600;895
601;901
602;895
603;889
604;887
605;885
606;890
607;895
608;891
609;887
610;860
611;833
612;813
613;794
614;778
615;762
616;745
617;727
618;702
619;677
620;652
621;628
622;623
623;618
624;599
625;580
626;559
627;538
628;527
629;515
630;512
631;509
632;489
633;468
634;464
635;461
636;451
637;441
638;449
639;457
640;447
641;437
642;430
643;423
644;428
645;433
646;429
647;424
648;415
649;406
650;412
651;418
652;418
653;419
654;416
655;414
656;418
657;422
658;419
659;416
660;414
661;412
662;426
663;440
664;429
665;419
666;437
667;456
668;461
669;466
670;464
671;462
672;474
673;487
674;499
675;511
676;527
677;543
678;561
679;578
680;584
681;590
682;616
683;642
684;686
685;730
686;740
687;750
688;784
689;819
690;876
691;932
692;949
693;966
694;1009
695;1053
696;1057
697;1061
698;1058
699;1055
700;1022
701;989
702;965
703;941
704;926
705;911
706;907
707;903
708;902
709;900
710;915
711;929
712;941
713;953
714;1004
715;1055
716;1070
717;1085
718;1155
719;1224
720;1227
721;1230
722;1241
723;1253
724;1237
725;1221
726;1193
727;1165
728;1110
729;1055
730;1013
731;970
732;942
733;915
734;898
735;881
736;884
737;887
738;883
739;879
740;887
741;895
742;909
743;924
744;932
745;940
746;925
747;911
748;891
749;871
750;852
751;833
752;785
753;737
754;692
755;647
756;616
757;585
758;556
759;528
760;517
761;507
762;489
763;472
764;464
765;457
766;452
767;446
768;437
769;428
770;436
771;444
772;428
773;413
774;427
775;441
776;434
777;427
778;428
779;430
780;434
781;437
782;453
783;470
784;464
785;459
786;483
787;508
788;538
789;569
790;593
791;618
792;659
793;700
794;759
795;817
796;853
797;888
798;943
799;999
800;999
801;1000
802;1008
803;1016
804;992
805;969
806;933
807;897
808;905
809;914
810;935
811;956
812;991
813;1027
814;1071
815;1116
816;1156
817;1197
818;1220
819;1244
820;1233
821;1223
822;1174
823;1125
824;1067
825;1009
826;964
827;919
828;914
829;908
830;901
831;894
832;900
833;907
834;912
835;917
836;907
837;897
838;886
839;875
840;820
841;765
842;717
843;669
844;633
845;598
846;564
847;530
848;516
849;502
850;464
851;427
852;430
853;433
854;420
855;407
856;415
857;423
858;433
859;443
860;434
861;425
862;435
863;445
864;451
865;458
866;471
867;484
868;521
869;559
870;578
871;597
872;661
873;726
874;779
875;833
876;870
877;908
878;928
879;949
880;975
881;1000
882;994
883;989
884;994
885;999
886;993
887;987
888;1017
889;1048
890;1073
891;1099
892;1149
893;1199
894;1188
895;1177
896;1161
897;1146
898;1075
899;1004
900;964
901;924
902;906
903;888
904;893
905;899
906;906
907;912
908;899
909;885
910;869
911;854
912;801
913;748
914;683
915;618
916;580
917;542
918;542
