# Strom: -0.01 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
280;171
281;169
282;161
283;154
284;167
285;180
286;172
287;165
288;172
289;180
290;179
291;178
292;173
293;168
294;168
295;168
296;163
297;159
298;165
299;170
300;174
301;177
302;173
303;168
304;172
305;176
306;177
307;179
308;173
309;168
310;173
311;179
312;183
313;188
314;192
315;197
316;196
317;196
318;194
319;192
320;191
321;190
322;185
323;180
324;187
325;194
326;193
327;192
328;198
329;204
330;200
331;196
332;198
333;201
334;200
335;199
336;214
337;230
338;227
339;223
340;231
341;239
342;230
343;221
344;231
345;240
346;236
347;231
348;237
349;242
350;247
351;251
352;262
353;272
354;279
355;287
356;290
357;293
358;299
359;304
360;310
361;317
362;330
363;344
364;356
365;367
366;373
367;380
368;398
369;417
370;439
371;461
372;471
373;481
374;482
375;483
376;512
377;542
378;559
379;576
380;589
381;602
382;597
383;593
384;619
385;645
386;645
387;645
388;658
389;672
390;651
391;631
392;635
393;639
394;637
395;636
396;633
397;630
398;608
399;586
400;596
401;606
402;575
403;545
404;549
405;553
406;530
407;507
408;511
409;516
410;498
411;481
412;481
413;482
414;473
415;464
416;444
417;425
418;435
419;445
420;439
421;433
422;413
423;393
424;394
425;396
426;380
427;365
428;375
429;384
430;369
431;354
432;359
433;364
434;354
435;345
436;352
437;360
438;347
439;333
440;338
441;342
442;333
443;325
444;315
445;306
446;309
447;312
448;320
449;327
450;324
451;321
452;321
453;321
454;314
455;307
456;308
457;310
458;306
459;303
460;300
461;298
462;303
463;309
464;309
465;309
466;304
467;299
468;299
469;300
470;304
471;308
472;307
473;307
474;309
475;311
476;304
477;297
478;287
479;277
480;294
481;312
482;314
483;316
484;320
485;324
486;322
487;320
488;318
489;317
490;319
491;321
492;323
493;326
494;328
495;331
496;330
497;329
498;330
499;332
500;335
501;339
502;337
503;334
504;337
505;340
506;353
507;367
508;364
509;362
510;364
511;366
512;370
513;373
514;377
515;380
516;379
517;378
518;392
519;406
520;398
521;390
522;400
523;411
524;429
525;447
526;443
527;440
528;446
529;453
530;472
531;492
532;492
533;493
534;509
535;526
536;532
537;538
538;550
539;563
540;568
541;574
542;590
543;607
544;622
545;638
546;641
547;644
548;658
549;673
550;672
551;671
552;693
553;716
554;707
555;698
556;701
557;704
558;703
559;703
560;685
561;667
562;667
563;666
564;634
565;602
566;594
567;586
568;577
569;567
570;538
571;510
572;504
573;498
574;493
575;489
576;460
577;431
578;429
579;427
580;414
581;402
582;380
583;359
584;358
585;357
586;348
587;339
588;329
589;318
590;315
591;312
592;301
593;289
594;289
595;289
596;275
597;262
598;263
599;263
600;250
601;238
602;242
603;246
604;243
605;240
606;246
607;253
608;243
609;234
610;228
611;223
612;219
613;215
614;230
615;244
616;235
617;226
618;231
619;237
620;234
621;232
622;220
623;207
624;214
625;220
626;225
627;230
628;223
629;216
630;217
631;218
632;217
633;216
634;217
635;219
636;221
637;224
638;215
639;206
640;215
641;224
642;220
643;215
644;209
645;203
646;216
647;230
648;219
649;208
650;209
651;210
652;210
653;209
654;213
655;216
656;215
657;213
658;218
659;222
660;214
661;207
662;215
663;224
664;224
665;224
666;225
667;227
668;216
669;205
670;209
671;213
672;216
673;220
674;218
675;216
676;223
677;230
678;226
679;223
680;219
681;216
682;216
683;217
684;228
685;239
686;227
687;215
688;224
689;234
690;225
691;217
692;219
693;221
694;226
695;230
696;228
697;227
698;238
699;250
700;258
701;267
702;257
703;247
704;253
705;259
706;263
707;268
708;272
709;276
710;290
711;304
712;321
713;338
714;357
715;377
716;398
717;420
718;449
719;479
720;516
721;553
722;599
723;646
724;659
725;673
726;675
727;677
728;652
729;628
730;592
731;556
732;512
733;468
734;424
735;381
736;367
737;353
738;323
739;293
740;277
741;261
742;262
743;262
744;255
745;249
746;245
747;242
748;236
749;231
750;224
751;217
752;213
753;210
754;206
755;202
756;205
757;208
758;205
759;203
760;195
761;187
762;185
763;183
764;191
765;199
766;187
767;175
768;176
769;178
770;183
771;188
772;191
773;195
774;188
775;182
776;191
777;199
778;192
779;185
780;180
781;176
782;179
783;182
784;193
785;204
786;197
787;190
788;186
789;181
790;183
791;185
792;190
793;195
794;189
795;183
796;192
797;200
798;199
799;198
800;204
801;210
802;207
803;205
804;222
805;238
806;242
807;245
808;254
809;264
810;275
811;286
812;313
813;341
814;376
815;411
816;462
817;514
818;569
819;625
820;644
821;663
822;647
823;631
824;581
825;531
826;474
827;417
828;369
829;321
830;295
831;269
832;256
833;243
834;232
835;222
836;213
837;203
838;203
839;202
840;192
841;182
842;185
843;189
844;179
845;170
846;181
847;193
848;189
849;185
850;185
851;185
852;181
853;177
854;180
855;182
856;171
857;161
858;171
859;181
860;177
861;172
862;177
863;182
864;179
865;177
866;178
867;180
868;180
869;180
870;182
871;185
872;185
873;186
874;190
875;195
876;197
877;199
878;201
879;203
880;212
881;222
882;221
883;221
884;230
885;239
886;256
887;272
888;305
889;338
890;391
891;444
892;496
893;547
894;597
895;646
896;630
897;614
898;555
899;495
900;432
901;370
902;323
903;277
904;263
905;249
906;236
907;224
908;213
909;202
910;199
911;196
912;190
913;184
914;181
915;178
916;179
917;180
918;180
