# Strom: 0.06 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
351;1686
352;1761
353;1837
354;1930
355;2023
356;2091
357;2159
358;2259
359;2358
360;2403
361;2448
362;2533
363;2618
364;2682
365;2746
366;2764
367;2782
368;2825
369;2868
370;2892
371;2916
372;2941
373;2967
374;2955
375;2944
376;2940
377;2937
378;2909
379;2881
380;2885
381;2889
382;2907
383;2926
384;2880
385;2835
386;2841
387;2848
388;2832
389;2816
390;2808
391;2801
392;2866
393;2931
394;2866
395;2801
396;2842
397;2884
398;2901
399;2917
400;2931
401;2945
402;2950
403;2955
404;2975
405;2995
406;3001
407;3008
408;2991
409;2974
410;3014
411;3055
412;3027
413;3000
414;2982
415;2964
416;2977
417;2990
418;2994
419;2998
420;2946
421;2894
422;2875
423;2857
424;2835
425;2814
426;2804
427;2793
428;2735
429;2678
430;2672
431;2666
432;2620
433;2574
434;2560
435;2546
436;2515
437;2485
438;2452
439;2419
440;2405
441;2391
442;2380
443;2368
444;2333
445;2299
446;2281
447;2264
448;2249
449;2235
450;2236
451;2238
452;2210
453;2181
454;2169
455;2156
456;2165
457;2175
458;2164
459;2154
460;2132
461;2110
462;2095
463;2081
464;2062
465;2044
466;2076
467;2109
468;2066
469;2022
470;2062
471;2103
472;2084
473;2065
474;2081
475;2097
476;2080
477;2063
478;2090
479;2118
480;2107
481;2096
482;2088
483;2080
484;2103
485;2126
486;2143
487;2160
488;2175
489;2190
490;2193
491;2196
492;2219
493;2243
494;2247
495;2252
496;2252
497;2252
498;2298
499;2345
500;2375
501;2406
502;2397
503;2388
504;2439
505;2490
506;2498
507;2507
508;2542
509;2578
510;2633
511;2688
512;2678
513;2667
514;2680
515;2693
516;2705
517;2718
518;2793
519;2869
520;2877
521;2886
522;2909
523;2933
524;2916
525;2899
526;2982
527;3066
528;3050
529;3034
530;3053
531;3072
532;3101
533;3130
534;3102
535;3074
536;3078
537;3082
538;3106
539;3129
540;3084
541;3039
542;3041
543;3044
544;3059
545;3075
546;3068
547;3061
548;3040
549;3019
550;3010
551;3002
552;2964
553;2926
554;2931
555;2937
556;2945
557;2954
558;2950
559;2947
560;2969
561;2990
562;2979
563;2967
564;3021
565;3076
566;3039
567;3003
568;3064
569;3125
570;3117
571;3109
572;3088
573;3066
574;3107
575;3149
576;3119
577;3089
578;3025
579;2961
580;2922
581;2883
582;2832
583;2782
584;2694
585;2606
586;2536
587;2467
588;2371
589;2275
590;2196
591;2117
592;2055
593;1993
594;1908
595;1822
596;1749
597;1677
598;1635
599;1594
600;1549
601;1505
602;1475
603;1445
604;1388
605;1332
606;1330
607;1328
608;1276
609;1225
610;1231
611;1238
612;1215
613;1193
614;1176
615;1159
616;1146
617;1133
618;1110
619;1087
620;1075
621;1064
622;1045
623;1027
624;1036
625;1045
626;1039
627;1033
628;1018
629;1004
630;999
631;994
632;986
633;978
634;991
635;1005
636;999
637;993
638;991
639;989
640;995
641;1002
642;992
643;981
644;961
645;940
646;953
647;967
648;984
649;1002
650;986
651;969
652;965
653;961
654;965
655;968
656;964
657;960
658;947
659;935
660;959
661;983
662;977
663;971
664;976
665;980
666;981
667;981
668;989
669;997
670;979
671;961
672;986
673;1011
674;1020
675;1029
676;1017
677;1006
678;1031
679;1057
680;1041
681;1025
682;1044
683;1063
684;1057
685;1052
686;1056
687;1061
688;1088
689;1114
690;1119
691;1123
692;1139
693;1156
694;1179
695;1203
696;1208
697;1213
698;1254
699;1295
700;1326
701;1357
702;1424
703;1491
704;1516
705;1542
706;1630
707;1718
708;1807
709;1896
710;2021
711;2145
712;2330
713;2515
714;2668
715;2822
716;2978
717;3134
718;3230
719;3327
720;3319
721;3311
722;3279
723;3247
724;3196
725;3146
726;3118
727;3090
728;3145
729;3201
730;3181
731;3162
732;3194
733;3226
734;3136
735;3047
736;2879
737;2712
738;2480
739;2249
740;2051
741;1854
742;1710
743;1566
744;1484
745;1402
746;1313
747;1224
748;1181
749;1139
750;1075
751;1011
752;985
753;959
754;927
755;896
756;886
757;877
758;863
759;849
760;830
761;812
762;792
763;772
764;781
765;789
766;767
767;745
768;750
769;756
770;744
771;732
772;733
773;734
774;744
775;755
776;719
777;683
778;693
779;703
780;706
781;709
782;725
783;740
784;744
785;748
786;742
787;736
788;754
789;773
790;766
791;760
792;763
793;766
794;792
795;819
796;835
797;850
798;867
799;884
800;907
801;930
802;966
803;1003
804;1076
805;1149
806;1235
807;1321
808;1472
809;1624
810;1806
811;1989
812;2217
813;2445
814;2654
815;2864
816;2941
817;3019
818;2959
819;2898
820;2853
821;2808
822;2809
823;2811
824;2868
825;2925
826;2867
827;2808
828;2629
829;2450
830;2212
831;1973
832;1743
833;1514
834;1376
835;1238
836;1122
837;1006
838;954
839;903
840;857
841;812
842;778
843;745
844;741
845;737
846;720
847;703
848;703
849;704
850;679
851;655
852;652
853;650
854;642
855;635
856;628
857;622
858;622
859;623
860;639
861;656
862;648
863;640
864;656
865;673
866;671
867;670
868;675
869;681
870;690
871;700
872;696
873;691
874;715
875;739
876;776
877;814
878;846
879;878
880;946
881;1014
882;1110
883;1206
884;1359
885;1511
886;1698
887;1884
888;2169
889;2455
890;2646
891;2837
892;2902
893;2967
894;2882
895;2798
896;2818
897;2838
898;2850
899;2863
900;2763
901;2663
902;2383
903;2104
904;1821
905;1538
906;1384
907;1230
908;1102
909;974
910;912
911;850
912;803
913;755
914;736
915;718
916;686
917;654
918;654
