# Strom: -0.10 A
# Magnetfeld: 0 mT
# Schnitt bei (739,474)
# Mittelung: 1 Pixel
# Magnetfeldsensor unkalibriertPixel ; Red Value
270;750
271;739
272;677
273;615
274;581
275;547
276;505
277;464
278;447
279;431
280;413
281;395
282;399
283;404
284;388
285;373
286;369
287;365
288;367
289;369
290;370
291;371
292;405
293;440
294;442
295;445
296;496
297;547
298;559
299;571
300;624
301;677
302;686
303;695
304;734
305;773
306;766
307;759
308;777
309;795
310;805
311;815
312;846
313;877
314;908
315;939
316;989
317;1039
318;1040
319;1041
320;996
321;952
322;966
323;981
324;934
325;888
326;881
327;875
328;856
329;837
330;853
331;870
332;865
333;861
334;845
335;830
336;790
337;751
338;709
339;668
340;643
341;618
342;578
343;538
344;526
345;515
346;494
347;473
348;451
349;429
350;420
351;411
352;421
353;431
354;402
355;374
356;381
357;389
358;400
359;411
360;406
361;402
362;414
363;427
364;441
365;456
366;475
367;495
368;552
369;609
370;620
371;631
372;687
373;744
374;744
375;744
376;753
377;762
378;769
379;777
380;780
381;784
382;818
383;853
384;834
385;815
386;863
387;911
388;946
389;982
390;1002
391;1023
392;1047
393;1072
394;1069
395;1066
396;1050
397;1035
398;1018
399;1002
400;964
401;926
402;910
403;895
404;910
405;926
406;922
407;919
408;895
409;871
410;881
411;891
412;883
413;875
414;837
415;800
416;804
417;808
418;761
419;715
420;688
421;662
422;630
423;598
424;581
425;564
426;532
427;500
428;486
429;473
430;462
431;451
432;451
433;451
434;433
435;415
436;401
437;387
438;411
439;436
440;419
441;402
442;412
443;422
444;425
445;429
446;414
447;400
448;422
449;444
450;455
451;467
452;489
453;511
454;525
455;540
456;567
457;595
458;618
459;642
460;685
461;729
462;750
463;771
464;768
465;766
466;771
467;777
468;808
469;840
470;834
471;828
472;812
473;797
474;830
475;864
476;864
477;864
478;867
479;871
480;897
481;924
482;958
483;992
484;1024
485;1057
486;1075
487;1094
488;1094
489;1094
490;1120
491;1146
492;1125
493;1104
494;1081
495;1059
496;1022
497;986
498;970
499;955
500;938
501;921
502;905
503;890
504;885
505;881
506;898
507;915
508;923
509;932
510;911
511;890
512;928
513;966
514;954
515;942
516;953
517;964
518;952
519;941
520;920
521;899
522;869
523;840
524;804
525;768
526;757
527;746
528;724
529;702
530;662
531;622
532;632
533;642
534;616
535;591
536;583
537;575
538;555
539;535
540;500
541;466
542;475
543;484
544;479
545;475
546;470
547;466
548;450
549;435
550;431
551;427
552;429
553;431
554;428
555;425
556;440
557;455
558;431
559;407
560;419
561;431
562;422
563;413
564;412
565;411
566;427
567;444
568;446
569;449
570;457
571;466
572;452
573;438
574;437
575;436
576;459
577;482
578;482
579;482
580;496
581;511
582;505
583;500
584;517
585;535
586;542
587;549
588;569
589;589
590;610
591;631
592;664
593;697
594;698
595;699
596;696
597;693
598;721
599;749
600;788
601;828
602;811
603;795
604;823
605;851
606;863
607;875
608;866
609;857
610;862
611;868
612;853
613;839
614;832
615;826
616;832
617;839
618;849
619;859
620;844
621;830
622;826
623;822
624;836
625;851
626;842
627;833
628;827
629;822
630;830
631;839
632;855
633;871
634;884
635;897
636;880
637;864
638;912
639;961
640;933
641;906
642;962
643;1019
644;974
645;930
646;980
647;1030
648;1022
649;1015
650;1063
651;1112
652;1098
653;1084
654;1092
655;1101
656;1099
657;1097
658;1123
659;1150
660;1159
661;1168
662;1159
663;1150
664;1142
665;1134
666;1158
667;1183
668;1155
669;1128
670;1157
671;1186
672;1163
673;1141
674;1155
675;1170
676;1168
677;1166
678;1154
679;1143
680;1138
681;1134
682;1127
683;1121
684;1132
685;1143
686;1124
687;1106
688;1089
689;1073
690;1078
691;1084
692;1080
693;1077
694;1051
695;1026
696;1038
697;1050
698;1022
699;995
700;1010
701;1026
702;1009
703;992
704;1004
705;1017
706;988
707;959
708;970
709;982
710;958
711;935
712;941
713;948
714;956
715;964
716;946
717;928
718;930
719;932
720;933
721;935
722;953
723;972
724;961
725;950
726;949
727;948
728;951
729;955
730;935
731;915
732;926
733;937
734;926
735;915
736;912
737;910
738;924
739;939
740;936
741;933
742;913
743;893
744;896
745;899
746;879
747;859
748;886
749;913
750;915
751;917
752;907
753;897
754;925
755;953
756;939
757;926
758;935
759;944
760;954
761;964
762;943
763;922
764;937
765;952
766;947
767;942
768;941
769;941
770;946
771;952
772;978
773;1004
774;999
775;995
776;972
777;950
778;984
779;1019
780;1002
781;986
782;1007
783;1028
784;1044
785;1061
786;1044
787;1028
788;1029
789;1030
790;1040
791;1050
792;1051
793;1053
794;1074
795;1095
796;1088
797;1081
798;1082
799;1084
800;1105
801;1126
802;1124
803;1123
804;1139
805;1155
806;1178
807;1201
808;1183
809;1166
810;1172
811;1179
812;1172
813;1165
814;1176
815;1188
816;1177
817;1166
818;1175
819;1185
820;1134
821;1084
822;1105
823;1126
824;1098
825;1070
826;1041
827;1013
828;1039
829;1066
830;1028
831;990
832;989
833;988
834;972
835;957
836;939
837;922
838;904
839;886
840;896
841;906
842;875
843;844
844;832
845;820
846;798
847;777
848;806
849;835
850;801
851;768
852;784
853;800
854;806
855;813
856;793
857;773
858;778
859;784
860;794
861;804
862;797
863;791
864;801
865;811
866;837
867;864
868;847
869;831
870;823
871;815
872;817
873;820
874;807
875;795
876;774
877;753
878;754
879;755
880;731
881;708
882;686
883;664
884;660
885;657
886;671
887;686
888;631
889;577
890;556
891;536
892;530
893;524
894;498
895;473
896;446
897;420
898;422
899;424
900;414
901;405
902;397
903;389
904;382
905;376
906;365
907;354
908;348
909;342
910;358
911;374
912;373
913;373
914;372
915;371
916;355
917;340
918;347
919;354
920;370
921;387
922;360
923;333
924;339
925;345
926;349
927;354
928;358
929;362
930;368
931;374
932;368
933;362
934;359
935;356
936;369
937;382
938;388
939;395
940;415
941;436
942;454
943;473
944;480
945;487
946;500
947;513
948;534
949;555
950;582
951;609
952;639
953;669
954;721
955;773
956;778
957;784
958;833
959;882
960;884
961;886
962;930
963;975
964;971
965;968
966;954
967;941
968;911
969;881
970;865
971;850
972;830
973;811
974;815
975;820
976;821
977;822
978;817
979;813
980;836
981;859
982;902
983;946
984;976
985;1006
986;1023
987;1041
988;1072
989;1104
990;1116
991;1128
992;1146
993;1165
994;1115
995;1066
996;1014
997;962
998;941
999;921
1000;869
1001;817
1002;801
1003;786
1004;784
1005;782
1006;784
1007;786
1008;774
1009;762
1010;774
1011;786
1012;771
1013;757
1014;768
1015;779
1016;739
1017;700
1018;696
1019;693
1020;648
1021;604
1022;561
1023;518
1024;495
1025;473
1026;456
1027;440
1028;418
1029;396
1030;385
1031;374
1032;356
1033;338
1034;340
1035;342
1036;336
1037;331
1038;341
1039;351
1040;345
1041;340
1042;353
1043;367
1044;358
1045;349
1046;355
1047;362
1048;363
1049;365
1050;379
1051;393
1052;402
1053;411
1054;446
1055;482
1056;500
1057;518
1058;532
1059;547
1060;600
1061;653
1062;701
1063;749
1064;783
1065;817
1066;850
1067;884
1068;922
1069;961
1070;927
1071;893
1072;841
1073;790
1074;782
1075;775
1076;776
1077;777
1078;815
1079;853
1080;897
1081;941
1082;959
1083;977
1084;1038
1085;1099
1086;1102
1087;1106
1088;1082
1089;1059
1090;1018
1091;977
1092;910
1093;844
1094;832
1095;820
1096;780
1097;740
1098;731
1099;722
1100;725
1101;729
1102;745
1103;762
1104;757
1105;753
1106;737
1107;722
1108;660
1109;598
1110;549
1111;500
1112;469
1113;438
1114;424
1115;411
1116;405
1117;400
1118;379
1119;358
1120;348
1121;338
1122;350
1123;362
1124;350
1125;338
1126;328
1127;318
1128;324
1129;331
1130;333
1131;336
1132;346
1133;356
1134;381
1135;407
1136;443
1137;480
1138;510
1139;540
1140;594
1141;649
1142;717
1143;786
1144;854
1145;922
1146;906
1147;891
1148;876
1149;862
1150;822
1151;782
1152;775
1153;769
1154;788
1155;808
1156;851
1157;895
1158;931
1159;968
1160;1023
1161;1079
1162;1067
1163;1055
1164;1037
1165;1019
1166;912
1167;806
1168;785
1169;764
1170;749
1171;735
1172;722
1173;709
1174;739
1175;769
1176;744
1177;719
1178;699
1179;680
1180;627
1181;575
1182;514
1183;453
1184;428
1185;404
1186;361
1187;318
1188;328
1189;338
1190;328
1191;318
1192;317
1193;316
1194;324
1195;333
1196;338
1197;344
1198;349
1199;354
1200;371
1201;389
1202;403
1203;418
1204;476
1205;535
1206;567
1207;600
1208;675
1209;751
1210;820
1211;890
1212;880
1213;871
1214;856
1215;842
1216;802
1217;762
1218;776
1219;790
1220;821
1221;853
1222;927
1223;1001
1224;1006
1225;1012
1226;1017
1227;1023
1228;934
1229;846
1230;818
1231;791
1232;758
1233;726
1234;730
1235;735
1236;718
1237;702
1238;714
1239;726
1240;680
1241;635
1242;560
1243;486
1244;444
1245;402
1246;375
1247;349
1248;340
1249;331
1250;312
1251;294
1252;310
1253;327
1254;335
1255;344
1256;347
1257;351
1258;354
1259;358
1260;391
1261;424
1262;451
1263;478
1264;528
1265;578
1266;678
1267;779
1268;834
1269;890
1270;861
1271;833
1272;826
1273;819
1274;788
1275;757
1276;779
1277;802
1278;851
1279;901
1280;976
1281;1052
1282;1026
1283;1001
1284;932
1285;864
1286;789
1287;715
1288;727
1289;739
1290;719
1291;700
1292;711
1293;722
1294;681
1295;640
1296;567
1297;495
1298;438
1299;382
1300;366
1301;351
1302;350
1303;349
1304;348
1305;347
1306;335
1307;324
1308;331
1309;338
1310;341
1311;345
1312;362
1313;380
1314;431
1315;482
1316;535
1317;589
1318;673
1319;757
1320;819
1321;881
1322;862
1323;844
1324;795
1325;746
1326;781
1327;817
1328;849
1329;881
1330;931
1331;981
1332;949
1333;917
1334;903
1335;890
1336;847
1337;804
1338;747
1339;691
1340;708
1341;726
1342;705
1343;684
1344;656
1345;629
1346;549
1347;469
1348;411
1349;354
1350;347
1351;340
1352;324
1353;309
1354;316
1355;324
1356;325
1357;327
1358;330
1359;333
1360;362
1361;391
1362;437
1363;484
1364;546
1365;609
1366;701
1367;793
1368;793
