MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
22.799	8.695	40.5	8.695	40.5
22.899	8.7	40.5	8.7	40.5
22.999	8.715	40.5	8.715	40.5
23.099	8.71	40.5	8.71	40.5
23.199	8.72	40.5	8.72	40.5
23.299	8.73	40.5	8.73	40.5
23.399	8.73	40.5	8.73	40.5
23.499	8.735	40.5	8.735	40.5
23.599	8.745	40.5	8.745	40.5
23.699	8.745	40.5	8.745	40.5
23.799	8.76	40.5	8.76	40.5
23.899	8.765	40.5	8.765	40.5
24	8.775	40.5	8.775	40.5
24.099	8.795	40.5	8.795	40.5
24.199	8.795	40.5	8.795	40.5
24.299	8.8	40.5	8.8	40.5
24.399	8.805	40.5	8.805	40.5
24.499	8.815	40.5	8.815	40.5
24.599	8.825	40.5	8.825	40.5
24.699	8.835	40.5	8.835	40.5
24.799	8.83	40.5	8.83	40.5
24.899	8.83	40.5	8.83	40.5
24.999	8.835	40.5	8.835	40.5
25.099	8.84	40.5	8.84	40.5
25.199	8.85	40.5	8.85	40.5
25.299	8.86	40.5	8.86	40.5
25.399	8.87	40.5	8.87	40.5
25.499	8.87	40.5	8.87	40.5
25.599	8.88	40.5	8.88	40.5
25.699	8.89	40.5	8.89	40.5
25.799	8.88	40.5	8.88	40.5
25.899	8.895	40.5	8.895	40.5
25.999	8.9	40.5	8.9	40.5
26.099	8.9	40.5	8.9	40.5
26.199	8.915	40.5	8.915	40.5
26.299	8.91	40.5	8.91	40.5
26.399	8.925	40.5	8.925	40.5
26.499	8.935	40.5	8.935	40.5
26.599	8.925	40.5	8.925	40.5
26.699	8.935	40.5	8.935	40.5
26.799	8.935	40.5	8.935	40.5
26.899	8.945	40.5	8.945	40.5
26.999	8.955	40.5	8.955	40.5
27.099	8.965	40.5	8.965	40.5
27.199	8.97	40.5	8.97	40.5
27.299	8.975	40.5	8.975	40.5
27.399	8.98	40.5	8.98	40.5
27.499	8.98	40.5	8.98	40.5
27.599	8.985	40.5	8.985	40.5
27.699	8.99	40.5	8.99	40.5
27.799	8.99	40.5	8.99	40.5
27.899	9	40.5	9	40.5
27.999	9.005	40.5	9.005	40.5
28.099	9.005	40.5	9.005	40.5
28.199	9.015	40.5	9.015	40.5
28.3	9.01	40.5	9.01	40.5
28.399	9.025	40.5	9.025	40.5
28.499	9.03	40.5	9.03	40.5
28.599	9.035	40.5	9.035	40.5
28.699	9.045	40.5	9.045	40.5
28.799	9.05	40.5	9.05	40.5
28.899	9.06	40.5	9.06	40.5
28.999	9.065	40.5	9.065	40.5
29.1	0.04	0.45	0.04	0.45
29.199	0.04	0.45	0.04	0.45
29.299	0.04	0.45	0.04	0.45
29.399	0.045	0.45	0.045	0.45
29.5	0.04	0.45	0.04	0.45
29.6	0.04	0.45	0.04	0.45
29.699	0.04	0.45	0.04	0.45
29.799	0.04	0.45	0.04	0.45
29.899	0.04	0.45	0.04	0.45
29.999	0.04	0.45	0.04	0.45
30.099	0.035	0.45	0.035	0.45
30.2	0.04	0.45	0.04	0.45
30.3	0.04	0.45	0.04	0.45
30.4	0.045	0.45	0.045	0.45
30.5	0.04	0.45	0.04	0.45
30.6	0.045	0.45	0.045	0.45
30.7	0.045	0.45	0.045	0.45
30.8	0.04	0.45	0.04	0.45
30.9	0.04	0.45	0.04	0.45
31	0.04	0.45	0.04	0.45
31.1	0.04	0.45	0.04	0.45
31.2	0.045	0.45	0.045	0.45
31.3	0.04	0.45	0.04	0.45
31.4	0.045	0.45	0.045	0.45
31.5	0.04	0.45	0.04	0.45
31.6	0.045	0.45	0.045	0.45
31.7	0.04	0.45	0.04	0.45
31.8	0.045	0.45	0.045	0.45
31.9	0.045	0.45	0.045	0.45
32	0.045	0.45	0.045	0.45
32.1	0.04	0.45	0.04	0.45
32.2	0.04	0.45	0.04	0.45
32.3	0.04	0.45	0.04	0.45
32.4	0.04	0.45	0.04	0.45
32.5	0.04	0.45	0.04	0.45
32.6	0.04	0.45	0.04	0.45
32.7	0.04	0.45	0.04	0.45
32.8	0.04	0.45	0.04	0.45
32.9	0.04	0.45	0.04	0.45
33	0.04	0.45	0.04	0.45
33.1	0.04	0.45	0.04	0.45
33.2	0.04	0.45	0.04	0.45
33.3	0.04	0.45	0.04	0.45
33.4	0.04	0.45	0.04	0.45
33.5	0.04	0.45	0.04	0.45
33.6	0.04	0.45	0.04	0.45
33.7	0.04	0.45	0.04	0.45
33.8	0.04	0.45	0.04	0.45
33.9	0.04	0.45	0.04	0.45
34	0.04	0.45	0.04	0.45
34.1	0.04	0.45	0.04	0.45
34.2	0.04	0.45	0.04	0.45
34.3	0.04	0.45	0.04	0.45
34.4	0.04	0.45	0.04	0.45
34.5	0.04	0.45	0.04	0.45
34.6	0.04	0.45	0.04	0.45
34.7	0.045	0.45	0.045	0.45
34.8	0.045	0.45	0.045	0.45
34.9	0.045	0.45	0.045	0.45
35	0.04	0.45	0.04	0.45
35.1	0.045	0.45	0.045	0.45
35.2	0.04	0.45	0.04	0.45
35.3	0.04	0.45	0.04	0.45
35.4	0.04	0.45	0.04	0.45
35.5	0.04	0.45	0.04	0.45
35.6	0.04	0.45	0.04	0.45
35.7	0.04	0.45	0.04	0.45
35.8	0.04	0.45	0.04	0.45
35.9	0.045	0.45	0.045	0.45
36	0.04	0.45	0.04	0.45
36.1	0.04	0.45	0.04	0.45
36.2	0.045	0.45	0.045	0.45
36.3	0.045	0.45	0.045	0.45
36.4	0.045	0.45	0.045	0.45
36.5	0.045	0.45	0.045	0.45
36.6	0.045	0.45	0.045	0.45
36.7	0.04	0.45	0.04	0.45
36.8	0.04	0.45	0.04	0.45
36.9	0.045	0.45	0.045	0.45
37	0.04	0.45	0.04	0.45
37.1	0.04	0.45	0.04	0.45
37.2	0.04	0.45	0.04	0.45
37.3	0.045	0.45	0.045	0.45
37.4	0.04	0.45	0.04	0.45
37.5	0.045	0.45	0.045	0.45
37.6	0.04	0.45	0.04	0.45
37.7	0.04	0.45	0.04	0.45
37.8	0.04	0.45	0.04	0.45
37.9	0.04	0.45	0.04	0.45
38	0.045	0.45	0.045	0.45
38.1	0.04	0.45	0.04	0.45
38.2	0.04	0.45	0.04	0.45
38.3	0.045	0.45	0.045	0.45
38.4	0.04	0.45	0.04	0.45
38.5	0.04	0.45	0.04	0.45
38.6	0.04	0.45	0.04	0.45
38.7	0.04	0.45	0.04	0.45
38.8	0.04	0.45	0.04	0.45
38.9	0.04	0.45	0.04	0.45
39	0.04	0.45	0.04	0.45
39.1	0.04	0.45	0.04	0.45
39.2	0.045	0.45	0.045	0.45
39.3	0.04	0.45	0.04	0.45
39.4	0.04	0.45	0.04	0.45
39.5	0.04	0.45	0.04	0.45
39.599	0.04	0.45	0.04	0.45
39.7	0.04	0.45	0.04	0.45
39.799	0.04	0.45	0.04	0.45
39.899	0.04	0.45	0.04	0.45
39.999	0.04	0.45	0.04	0.45
