20.6	39.45	1.4	39.45	1.4
20.7	39.6	1.755	39.6	1.755
20.8	39.8	2.19	39.8	2.19
20.9	40.05	2.75	40.05	2.75
21	40.2	3.345	40.2	3.345
21.1	40.35	3.97	40.35	3.97
21.2	40.6	4.71	40.6	4.71
21.3	40.65	4.97	40.65	4.97
21.4	40.65	4.97	40.65	4.97
21.5	40.65	4.965	40.65	4.965
21.6	40.65	4.975	40.65	4.975
21.7	40.65	4.98	40.65	4.98
21.8	40.65	4.98	40.65	4.98
21.9	40.65	4.98	40.65	4.98
22	40.65	4.985	40.65	4.985
22.099	40.65	4.99	40.65	4.99
22.199	40.65	4.995	40.65	4.995
22.299	40.65	4.995	40.65	4.995
22.399	40.65	5	40.65	5
22.499	40.65	5	40.65	5
22.599	40.65	5	40.65	5
