5.399	0.06	9.8	0.06	9.8
5.499	0.075	10	0.075	10
5.599	0.08	10.15	0.08	10.15
5.699	0.11	10.35	0.11	10.35
5.799	0.135	10.55	0.135	10.55
5.899	0.175	10.75	0.175	10.75
5.999	0.215	10.9	0.215	10.9
6.099	0.27	11.15	0.27	11.15
6.199	0.315	11.3	0.315	11.3
6.3	0.355	11.5	0.355	11.5
6.4	0.355	11.7	0.355	11.7
6.5	0.33	11.9	0.33	11.9
6.6	0.275	12.1	0.275	12.1
6.7	0.22	12.3	0.22	12.3
6.8	0.18	12.45	0.18	12.45
6.9	0.145	12.65	0.145	12.65
7	0.115	12.85	0.115	12.85
7.1	0.095	13.05	0.095	13.05
7.2	0.075	13.25	0.075	13.25
7.3	0.07	13.45	0.07	13.45
7.4	0.055	13.65	0.055	13.65
7.5	0.055	13.85	0.055	13.85
7.6	0.055	14.05	0.055	14.05
7.7	0.065	14.25	0.065	14.25
7.8	0.08	14.4	0.08	14.4
7.9	0.11	14.6	0.11	14.6
8	0.145	14.8	0.145	14.8
8.1	0.205	15	0.205	15
8.2	0.26	15.2	0.26	15.2
8.3	0.33	15.4	0.33	15.4
8.4	0.43	15.6	0.43	15.6
8.5	0.525	15.75	0.525	15.75
8.6	0.64	15.95	0.64	15.95
8.7	0.77	16.15	0.77	16.15
8.8	0.87	16.35	0.87	16.35
8.9	0.9	16.55	0.9	16.55
9	0.815	16.75	0.815	16.75
9.1	0.655	16.95	0.655	16.95
9.2	0.5	17.1	0.5	17.1
9.3	0.385	17.3	0.385	17.3
9.4	0.28	17.5	0.28	17.5
9.5	0.205	17.65	0.205	17.65
9.599	0.15	17.85	0.15	17.85
9.699	0.11	18.05	0.11	18.05
9.799	0.09	18.25	0.09	18.25
9.899	0.07	18.45	0.07	18.45
9.999	0.065	18.65	0.065	18.65
10.099	0.065	18.85	0.065	18.85
10.199	0.085	19.05	0.085	19.05
10.299	0.12	19.25	0.12	19.25
10.399	0.185	19.45	0.185	19.45
10.499	0.255	19.6	0.255	19.6
10.599	0.35	19.8	0.35	19.8
10.699	0.48	20	0.48	20
10.799	0.62	20.2	0.62	20.2
10.899	0.775	20.4	0.775	20.4
11	0.975	20.6	0.975	20.6
11.099	1.19	20.8	1.19	20.8
11.199	1.395	20.95	1.395	20.95
11.299	1.585	21.15	1.585	21.15
11.399	1.675	21.35	1.675	21.35
11.499	1.605	21.55	1.605	21.55
11.599	1.365	21.7	1.365	21.7
11.699	1.035	21.95	1.035	21.95
11.799	0.795	22.15	0.795	22.15
11.899	0.595	22.3	0.595	22.3
11.999	0.405	22.55	0.405	22.55
12.099	0.285	22.7	0.285	22.7
12.199	0.205	22.9	0.205	22.9
12.299	0.14	23.1	0.14	23.1
12.399	0.105	23.3	0.105	23.3
12.499	0.09	23.45	0.09	23.45
12.599	0.095	23.7	0.095	23.7
12.699	0.125	23.85	0.125	23.85
12.799	0.18	24.05	0.18	24.05
12.899	0.26	24.25	0.26	24.25
12.999	0.375	24.45	0.375	24.45
13.099	0.5	24.65	0.5	24.65
13.199	0.67	24.85	0.67	24.85
13.299	0.9	25	0.9	25
13.399	1.135	25.2	1.135	25.2
13.499	1.405	25.4	1.405	25.4
13.599	1.74	25.6	1.74	25.6
13.699	2.05	25.8	2.05	25.8
13.799	2.34	25.95	2.34	25.95
13.899	2.54	26.15	2.54	26.15
13.999	2.55	26.4	2.55	26.4
14.099	2.36	26.55	2.36	26.55
14.199	2.045	26.75	2.045	26.75
14.299	1.655	26.95	1.655	26.95
14.399	1.315	27.15	1.315	27.15
14.499	0.98	27.3	0.98	27.3
14.599	0.675	27.5	0.675	27.5
14.699	0.49	27.7	0.49	27.7
14.799	0.36	27.9	0.36	27.9
14.899	0.245	28.1	0.245	28.1
14.999	0.185	28.3	0.185	28.3
15.099	0.165	28.45	0.165	28.45
15.199	0.175	28.7	0.175	28.7
15.299	0.235	28.9	0.235	28.9
15.399	0.325	29.05	0.325	29.05
15.499	0.455	29.25	0.455	29.25
15.599	0.66	29.45	0.66	29.45
15.699	0.88	29.65	0.88	29.65
15.799	1.135	29.85	1.135	29.85
15.9	1.47	30.05	1.47	30.05
15.999	1.81	30.25	1.81	30.25
16.099	2.185	30.4	2.185	30.4
16.2	2.665	30.6	2.665	30.6
16.299	3.085	30.8	3.085	30.8
16.399	3.425	31	3.425	31
16.5	3.6	31.15	3.6	31.15
16.6	3.54	31.4	3.54	31.4
16.7	3.295	31.55	3.295	31.55
16.8	2.965	31.75	2.965	31.75
16.9	2.52	31.95	2.52	31.95
17	2.075	32.15	2.075	32.15
17.1	1.625	32.35	1.625	32.35
17.2	1.215	32.55	1.215	32.55
17.3	0.92	32.7	0.92	32.7
17.4	0.675	32.9	0.675	32.9
17.5	0.51	33.1	0.51	33.1
17.6	0.4	33.3	0.4	33.3
17.7	0.36	33.5	0.36	33.5
17.8	0.375	33.7	0.375	33.7
17.9	0.46	33.9	0.46	33.9
18	0.585	34.1	0.585	34.1
18.1	0.755	34.25	0.755	34.25
18.2	1.045	34.5	1.045	34.5
18.301	1.36	34.7	1.36	34.7
18.4	1.745	34.85	1.745	34.85
18.5	2.25	35.05	2.25	35.05
18.6	2.74	35.25	2.74	35.25
18.7	3.285	35.45	3.285	35.45
18.8	3.835	35.65	3.835	35.65
18.9	4.445	35.85	4.445	35.85
19	4.85	36	4.85	36
19.1	5.07	36.2	5.07	36.2
19.2	5.08	36.4	5.08	36.4
19.3	4.9	36.6	4.9	36.6
19.4	4.56	36.75	4.56	36.75
19.5	3.99	37	3.99	37
19.6	3.43	37.15	3.43	37.15
19.7	2.895	37.35	2.895	37.35
19.8	2.36	37.55	2.36	37.55
19.9	1.89	37.75	1.89	37.75
20	1.515	37.95	1.515	37.95
20.1	1.235	38.1	1.235	38.1
20.2	1.015	38.35	1.015	38.35
20.3	0.905	38.5	0.905	38.5
20.4	0.895	38.7	0.895	38.7
20.5	0.985	38.9	0.985	38.9
20.6	1.165	39.1	1.165	39.1
20.7	1.43	39.3	1.43	39.3
20.8	1.8	39.5	1.8	39.5
20.9	2.255	39.7	2.255	39.7
21	2.815	39.9	2.815	39.9
21.1	3.48	40.05	3.48	40.05
21.2	4.325	40.25	4.325	40.25
21.299	5.14	40.45	5.14	40.45
21.4	5.955	40.65	5.955	40.65
21.5	6.185	40.7	6.185	40.7
21.6	6.19	40.7	6.19	40.7
21.7	6.19	40.7	6.19	40.7
21.8	6.205	40.7	6.205	40.7
21.9	6.21	40.7	6.21	40.7
22	6.215	40.7	6.215	40.7
22.1	6.22	40.7	6.22	40.7
22.2	6.225	40.7	6.225	40.7
22.3	6.245	40.7	6.245	40.7
22.4	6.245	40.7	6.245	40.7
22.5	6.255	40.7	6.255	40.7
22.6	6.255	40.7	6.255	40.7
22.7	6.26	40.7	6.26	40.7
22.8	6.26	40.7	6.26	40.7
22.9	6.265	40.7	6.265	40.7
23	6.275	40.7	6.275	40.7
23.099	6.29	40.7	6.29	40.7
23.2	6.29	40.7	6.29	40.7
23.301	6.305	40.7	6.305	40.7
23.4	6.305	40.7	6.305	40.7
23.5	6.3	40.7	6.3	40.7
23.6	6.305	40.65	6.305	40.65
23.7	6.31	40.7	6.31	40.7
23.8	6.32	40.7	6.32	40.7
23.9	6.34	40.7	6.34	40.7
24	6.34	40.65	6.34	40.65
24.1	6.35	40.7	6.35	40.7
24.199	6.35	40.7	6.35	40.7
24.3	6.345	40.65	6.345	40.65
24.4	6.355	40.7	6.355	40.7
24.5	0.04	0.65	0.04	0.65
24.6	0.035	0.65	0.035	0.65
24.7	0.04	0.65	0.04	0.65
24.8	0.04	0.65	0.04	0.65
